+Crataegomespilus dardarii
Triumfetta tomentosa
Triumfetta trichocarpa
Triumfetta velutina
Triunia youngiana
Triuris brevistylis
Triuris hyalina
Trixis californica
Trixis inula
Trixis radialis
Trizeuxis spp.
Trocdaris verticillatum
Trochocarpa disticha
Trochocarpa gunnii
Trochocarpa thymifolia
Trochodendron aralioides
Trochomeria hookeri
Trochomeria macrocarpa
Trochomeria polymorpha
Trollius acaulis
Trollius albiflorus
Trollius altaicus
Trollius asiaticus
Trollius chinensis
Trollius europaeus
Trollius europeus
Trollius hybr.
Trollius laxus
Trollius ledebourii
Trollius pumilus
Trollius ranunculinus
Trollius riederianus
Trollius spp.
Trollius yunnanensis
Trommsdorffia argentea
Tropaeolum azureum
Tropaeolum beuthii
Tropaeolum bicolor
Tropaeolum brachyceras
Tropaeolum ciliatum
Tropaeolum cochabambae
Tropaeolum crenatiflorum
Tropaeolum hjertingii
Tropaeolum incisum
Tropaeolum leptophyllum
Tropaeolum longiflorum
Tropaeolum majus
Tropaeolum minus
Tropaeolum peltophorum
Tropaeolum pentaphyllum
Tropaeolum peregrinum
Tropaeolum polyphyllum
Tropaeolum purpureum
Tropaeolum smithii
Tropaeolum speciosum
Tropaeolum spp.
Tropaeolum tricolor
Tropaeolum tuberosum
Tropaeolum umbellatum
Trophis racemosa
Trophis spp.
Tropidia nipponica
Tropidia polystachya
Tropidocarpum capparideum
Tropidocarpum gracile
Tropidocarpum lanatum
Troximon apargioides
Troximon aurantiacum
Troximon glaucum
Troximon grandiflorum
Troximon parviflorum
Truellum sagittatum
Trymalium ledifolium
Trymalium odoratissimum
Trymalium spatulatum
Trypethelium aeneum
Trypethelium annulare
Trypethelium carolinianum
Trypethelium catervarium
Trypethelium catervarium
Trypethelium eluteriae
Trypethelium exocanthum
Trypethelium floridanum
Trypethelium mastoideum
Trypethelium nitidiusculum
Trypethelium ochroleucum
Trypethelium pallescens
Trypethelium scorites
Trypethelium subeluteriae
Trypethelium tropicum
Trypethelium variolosum
Trypethelium virens
Tryphane rubella
Tsuga canadensis
Tsuga caroliniana
Tsuga chinensis
Tsuga diversifolia
Tsuga dumosa
Tsuga formosana
Tsuga forrestii
Tsuga heterophylla
Tsuga hybr.
Tsuga mertensiana
Tsuga sieboldii
Tsuga spp.
Tsuga ulleungensis
Tsuga ×jeffreyi
Tuberaria guttata
Tuberaria lignosa
Tuberolabium guamense
Tuberolabium spp.
Tubiflora acuminata
Tubiflora angustifolia
Tubiflora caroliniensis
Tubocapsicum anomalum
Tuckermannia gigantea
Tuckermannia maritima
Tuckermannopsis americana
Tuckermannopsis aurescens
Tuckermannopsis californica
Tuckermannopsis canadensis
Tuckermannopsis chlorophylla
Tuckermannopsis ciliaris
Tuckermannopsis coralligera
Tuckermannopsis fendleri
Tuckermannopsis halei
Tuckermannopsis inermis
Tuckermannopsis juniperina
Tuckermannopsis merrillii
Tuckermannopsis oakesiana
Tuckermannopsis orbata
Tuckermannopsis pallidula
Tuckermannopsis pinastri
Tuckermannopsis playtphylla
Tuckermannopsis sepincola
Tuckermannopsis subalpina
Tuckermannopsis viridis
Tuckermannopsis weberi
Tuctoria greenei
Tuctoria mucronata
Tuerckheimia angustifolia
Tulasneantha monadelpha
Tulbaghia capensis
Tulbaghia cominsii
Tulbaghia simmleri
Tulbaghia violacea
Tulipa agenensis
Tulipa alberti
Tulipa altaica
Tulipa armena
Tulipa batalinii
Tulipa biflora
Tulipa bifloriformis
Tulipa borszczowii
Tulipa clusiana
Tulipa cretica
Tulipa dasystemon
Tulipa delile
Tulipa didieri
Tulipa fosteriana
Tulipa gesneriana
Tulipa greigii
Tulipa hoogiana
Tulipa humilis
Tulipa hungarica
Tulipa hybr.
Tulipa ingens
Tulipa kaufmanniana
Tulipa korolkovii
Tulipa kuschkensis
Tulipa lanata
Tulipa lehmanniana
Tulipa linifolia
Tulipa montana
Tulipa orphanidea
Tulipa persica
Tulipa praestans
Tulipa saxatilis
Tulipa schmidtii
Tulipa spp.
Tulipa sprengeri
Tulipa suaveolens
Tulipa sylvestris
Tulipa tarda
Tulipa tetraphylla
Tulipa turkestanica
Tulipa undulatifolia
Tulipa urumiensis
Tulipa x gesneriana
Tulipastrum acuminatum
Tulipastrum cordatum
Tulista kingiana
Tulista marginata
Tulista minima
Tulista pumila
Tumamoca macdougalii
Tumion taxifolium
Tunica prolifera
Tunica saxifraga
Tunica velutina
Tupa portoricensis
Tupa robusta
Turbina corymbosa
Turbinicarpus alonsoi
Turbinicarpus bonatzii
Turbinicarpus gautii
Turbinicarpus gielsdorfianus
Turbinicarpus hoferi
Turbinicarpus jauernigii
Turbinicarpus knuthianus
Turbinicarpus laui
Turbinicarpus lophophoroides
Turbinicarpus pailanus
Turbinicarpus pseudopectinatus
Turbinicarpus rioverdensis
Turbinicarpus roseiflorus
Turbinicarpus saueri
Turbinicarpus schmiedickeanus
Turbinicarpus spp.
Turbinicarpus swobodae
Turbinicarpus valdezianus
Turbinicarpus viereckii
Turbinicarpus x mombergeri
Turbinicarpus ysabelae
Turczaninovia fastigiata
Turgenia latifolia
Turgidosculum complicatulum
Turnera angustifolia
Turnera aphrodisiaca
Turnera cistoides
Turnera diffusa
Turnera microphylla
Turnera ovata
Turnera pumilea
Turnera scabra
Turnera spp.
Turnera subulata
Turnera ulmifolia
Turpinia occidentalis
Turpinia paniculata
Turpinia pomifera
Turpinia sphaerocarpa
Turraea floribunda
Turraea heterophylla
Turraea obtusifolia
Turraea rigida
Turraeanthus africanus
Turricula parryi
Turritis drummondii
Turritis glabra
Turritis laevigata
Turritis mollis
Tussilago farfara
Tussilago nutans
Tweedia birostrata
Twisselmannia californica
Tylecodon bodleyae
Tylecodon grandiflorus
Tylecodon nolteei
Tylecodon paniculatus
Tylecodon reticulatus
Tylecodon ventricosus
Tylecodon wallichii
Tylophora indica
Tylophora ovata
Tylophora polyantha
Tylophoron moderatum
Tylophoron protrudens
Tylosema angolense
Tylosema argenteum
Tylosema esculentum
Tylosema fassoglense
Tylosema humifusum
Tylostigma spp.
Tylothallia biformigera
Tynanthus caryophylleus
Tynanthus elegans
Tynanthus guatemalensis
Tynanthus panurensis
Tynanthus polyanthus
Typha angustata
Typha angustifolia
Typha domingensis
Typha elephantina
Typha latifolia
Typha laxmannii
Typha lugdunensis
Typha minima
Typha orientalis
Typha shuttleworthii
Typha spp.
Typha x glauca
Typha ×bethulona
Typha ×glauca
Typha ×provincialis
Typhalea fruticosa
Typhonium blumei
Typhonium giganteum
Typhonium spp.
Typhonium trilobatum
Typhonodorum lindleyanum
Tyria myricifolia
Uapaca bojeri
Uapaca guineensis
Uapaca kirkiana
Uapaca nitida
Uapaca sansibarica
Uapaca thouarsii
Uapaca togoensis
Uebelmannia buiningii
Uebelmannia gummifera
Uebelmannia pectinifera
Uebelmannia spp.
Ugni molinae
Ulearum sagittatum
Uleiorchis spp.
Ulex europaeus
Ulex gallii
Ulex minor
Ulex nanus
Ulex spp.
Ullucus tuberosus
Ulmus alata
Ulmus americana
Ulmus androssowii
Ulmus bergmanniana
Ulmus campestris
Ulmus carpinifolia
Ulmus castaneifolia
Ulmus changii
Ulmus chenmoui
Ulmus chinensis
Ulmus chumlia
Ulmus crassifolia
Ulmus davidiana
Ulmus densa
Ulmus elliptica
Ulmus elongata
Ulmus floridana
Ulmus fulva
Ulmus glabra
Ulmus glaucescens
Ulmus harbinensis
Ulmus hybr.
Ulmus ismaelis
Ulmus japonica
Ulmus laciniata
Ulmus laevis
Ulmus lamellosa
Ulmus lanceifolia
Ulmus macrocarpa
Ulmus mexicana
Ulmus microcarpa
Ulmus minor
Ulmus parvifolia
Ulmus procera
Ulmus prunifolia
Ulmus pumila
Ulmus pumila
Ulmus racemosa
Ulmus rubra
Ulmus serotina
Ulmus spp.
Ulmus szechuanica
Ulmus thomasii
Ulmus villosa
Ulmus wallichiana
Ulmus wilsoniana
Ulmus x hollandica
Ulmus x viminalis
Ulmus ×hollandica
Ulmus ×notha
Ulota americana
Ulota americana
Ulota barclayi
Ulota bruchii
Ulota cirrata
Ulota coarctata
Ulota crispa
Ulota crispula
Ulota curvifolia
Ulota drummondii
Ulota funstonii
Ulota hutchinsiae
Ulota intermedia
Ulota japonica
Ulota ludwigii
Ulota maritima
Ulota megalospora
Ulota obtusiuscula
Ulota phyllantha
Ulota reptans
Ulota ulophylla
Ulva clathratioides
Ulva pertusa
Umbellularia californica
Umbilicaria americana
Umbilicaria angulata
Umbilicaria aprina
Umbilicaria arctica
Umbilicaria caroliniana
Umbilicaria cinereorufescens
Umbilicaria coriacea
Umbilicaria crustulosa
Umbilicaria cylindrica
Umbilicaria decussata
Umbilicaria deusta
Umbilicaria havaasii
Umbilicaria hirsuta
Umbilicaria hyperborea
Umbilicaria krascheninnikovii
Umbilicaria lambii
Umbilicaria leiocarpa
Umbilicaria lyngei
Umbilicaria mammulata
Umbilicaria muehlenbergii
Umbilicaria nylanderiana
Umbilicaria papulosa
Umbilicaria pensylvanica
Umbilicaria phaea
Umbilicaria polyphylla
Umbilicaria polyrrhiza
Umbilicaria proboscidea
Umbilicaria pustulata
Umbilicaria rigida
Umbilicaria scholanderi
Umbilicaria torrefacta
Umbilicaria vellea
Umbilicaria virginis
Umbilicus chloranthus
Umbilicus oppositifolius
Umbilicus rupestris
Unamia alba
Unamia lutescens
Unassigned citrus chlorotic dwarf virus
Uncaria elliptica
Uncaria gambir
Uncaria guianensis
Uncaria homomalla
Uncaria korrensis
Uncaria lanosa
Uncaria macrophylla
Uncaria rhynchophylla
Uncaria sinensis
Uncaria tomentosa
Uncarina grandidieri
Uncarina stellulifera
Uncifera spp.
Uncinia brevicaulis
Uncinia hamata
Uncinia uncinata
Undetermined spp.
Undetermined-Gta citrus concave gum
Undetermined-Gta citrus cristacortis
Undetermined-Gta citrus fatal yellows
Undetermined-Gta citrus impietratura
Undetermined-Gta citrus vein enation
Undetermined-Gta citrus yellow vein
Ungernia sewerzowii
Ungernia spp.
Ungernia tadschicorum
Ungernia trisphaera
Ungnadia speciosa
Unident spp.
Unident-Amaryllidaceae spp.
Unident-Apiaceae spp.
Unident-Arecaceae spp.
Unident-Asteraceae spp.
Unident-Bignoniaceae spp.
Unident-Boraginaceae spp.
Unident-Cactaceae spp.
Unident-Capparaceae spp.
Unident-Cucurbitaceae spp.
Unident-Cycadaceae spp.
Unident-Didiereaceae spp.
Unident-Fabaceae spp.
Unident-Lamiaceae spp.
Unident-Malvaceae spp.
Unident-Moraceae spp.
Unident-Orchidaceae spp.
Unident-Poaceae spp.
Unident-Polemoniaceae spp.
Unident-Rubiaceae spp.
Unident-Sapotaceae spp.
Unident-Zamiaceae spp.
Unifolium canadense
Uniola latifolia
Uniola laxa
Uniola longifolia
Uniola nitida
Uniola ornithorhyncha
Uniola paniculata
Uniola pittieri
Uniola sessiliflora
Uniola spicata
Uniola virgata
Urachne fusca
Urachne setosa
Urachne stipoides
Uralepis pilosa
Uraria crinita
Uraria lagopodioides
Uraria lagopus
Uraria picta
Uraria rufescens
Uraria spp.
Urceola elastica
Urceola lucida
Urceola micrantha
Urceola spp.
Urceolaria actinostoma
Urceolaria albissima
Urceolaria exotica
Urceolaria scruposa
Urceolina spp.
Urceolina urceolata
Urechites lutea
Urechites luteus
Urechites pinetorum
Urelytrum agropyroides
Urelytrum muricatum
Urena lobata
Urena sinuata
Urena spp.
Urena trilobata
Urera baccifera
Urera caracasana
Urera chlorocarpa
Urera glabra
Urera kaalae
Urera konaensis
Urera obovata
Urera sandvicensis
Urera spp.
Urginea maritima
Urginea scilla
Urochloa adspersa
Urochloa advena
Urochloa argentea
Urochloa arizonica
Urochloa arrecta
Urochloa bovonei
Urochloa brachyura
Urochloa brizantha
Urochloa bulbodes
Urochloa ciliatissima
Urochloa comata
Urochloa decumbens
Urochloa deflexa
Urochloa dictyoneura
Urochloa distachya
Urochloa distachyos
Urochloa dura
Urochloa eminii
Urochloa fasciculata
Urochloa foliosa
Urochloa fusca
Urochloa gilesii
Urochloa glomerata
Urochloa glumaris
Urochloa humidicola
Urochloa hybr.
Urochloa jubata
Urochloa lachnantha
Urochloa lata
Urochloa longiflora
Urochloa lorentziana
Urochloa marlothii
Urochloa maxima
Urochloa mollis
Urochloa mosambicensis
Urochloa mutica
Urochloa nigropedata
Urochloa oligobrachiata
Urochloa oligotricha
Urochloa panicoides
Urochloa paspaloides
Urochloa paucispicata
Urochloa piligera
Urochloa plantaginea
Urochloa platynota
Urochloa platyphylla
Urochloa platytaenia
Urochloa polyphylla
Urochloa pullalans
Urochloa ramosa
Urochloa reptans
Urochloa ruziziensis
Urochloa semiundulata
Urochloa serrata
Urochloa serrifolia
Urochloa spp.
Urochloa stolonifera
Urochloa subquadripara
Urochloa subulifolia
Urochloa texana
Urochloa trichopus
Urochloa umbellata
Urochloa uniseta
Urochloa villosa
Urochloa xantholeuca
Urochloa ×antholeuca
Uropappus lindleyi
Uropappus linearifolius
Urospermum picroides
Urostachys aqualupianus
Urostachys chinensis
Urostachys dichotomus
Urostachys erubescens
Urostachys funiformis
Urostachys haleakalae
Urostachys linifolius
Urostachys lucidulus
Urostachys miyoshiana
Urostachys nutans
Urostachys phyllanthus
Urostachys polytrichoides
Urostachys porophilus
Urostachys portoricensis
Urostachys reflexus
Urostachys selago
Urostachys serratus
Urostachys sintenisii
Urostachys sulcinervius
Urostachys taxifolius
Urostachys tenuicaulis
Urostachys verticillatus
Urostachys wilsonii
Urostachys ×helleri
Ursinia anethoides
Ursinia anthemoides
Ursinia cakilefolia
Ursinia chrysanthemoides
Ursinia nudicaulis
Ursinia speciosa
Urtica aestuans
Urtica baccifera
Urtica ballotifolia
Urtica breweri
Urtica californica
Urtica canadensis
Urtica cannabina
Urtica caracasana
Urtica cardiophylla
Urtica chamaedryoides
Urtica cylindrica
Urtica dioica
Urtica ferox
Urtica gracilenta
Urtica gracilis
Urtica grandis
Urtica herniarioides
Urtica holosericea
Urtica interrupta
Urtica lyallii
Urtica major
Urtica massaica
Urtica nivea
Urtica nummulariifolia
Urtica parietaria
Urtica pilulifera
Urtica procera
Urtica pumila
Urtica serra
Urtica simensis
Urtica spp.
Urtica strigosissima
Urtica trachycarpa
Urtica trianthemoides
Urtica urens
Urtica viridis
Urticastrum divaricatum
Urvillea ulmacea
Usnea aculeata
Usnea affinis
Usnea alpina
Usnea amabilis
Usnea amblyoclada
Usnea ammannii
Usnea angulata
Usnea antillarum
Usnea arizonica
Usnea australis
Usnea baileyi
Usnea betulina
Usnea californica
Usnea capillaris
Usnea catenulata
Usnea caucasica
Usnea cavernosa
Usnea ceratina
Usnea chaetophora
Usnea ciliifera
Usnea cirrosa
Usnea comosa
Usnea compacta
Usnea condensata
Usnea confusa
Usnea cornuta
Usnea dasaea
Usnea dasypoga
Usnea deformis
Usnea dimorpha
Usnea diplotypus
Usnea distincta
Usnea duriuscula
Usnea endochrysea
Usnea erinacea
Usnea esperantiana
Usnea esthonica
Usnea evansii
Usnea fibrillosa
Usnea filipendula
Usnea finkii
Usnea flagellata
Usnea flammea
Usnea florida
Usnea fragilescens
Usnea freyi
Usnea fulvoreagens
Usnea furfurosula
Usnea glabrata
Usnea glabrescens
Usnea graciosa
Usnea halei
Usnea hesperina
Usnea hirta
Usnea implicata
Usnea inflata
Usnea kujalae
Usnea lapponica
Usnea laracina
Usnea leucosticta
Usnea longissima
Usnea madierensis
Usnea merrillii
Usnea michauxii
Usnea mirabilis
Usnea mollis
Usnea monstruosa
Usnea mutabilis
Usnea nashii
Usnea nidulans
Usnea occidentalis
Usnea pachyclada
Usnea pacificana
Usnea pensylvanica
Usnea perplectata
Usnea perplexans
Usnea ramillosa
Usnea retifera
Usnea roseola
Usnea rubicunda
Usnea rubiginea
Usnea rugulosa
Usnea sacbiosa
Usnea scabrata
Usnea scholanderi
Usnea silvatica
Usnea similis
Usnea sorediifera
Usnea sorediifera
Usnea sphacelata
Usnea spinulifera
Usnea strigosa
Usnea stuppea
Usnea subcariosa
Usnea subcavata
Usnea subfloridana
Usnea subfusca
Usnea subhirta
Usnea sublaxa
Usnea subscabrosa
Usnea substerilis
Usnea sylvatica
Usnea trichodea
Usnea tristis
Usnea vainioi
Usnea variegata
Usnea variolosa
Usnea wasmuthii
Usnea wirthii
Usnea xanthopoga
Utricularia alpina
Utricularia amethystina
Utricularia aurea
Utricularia bifida
Utricularia biflora
Utricularia biloba
Utricularia blanchetii
Utricularia caerulea
Utricularia calycifida
Utricularia campbelliana
Utricularia cleistogama
Utricularia cornigera
Utricularia cornuta
Utricularia dichotoma
Utricularia endresii
Utricularia exoleta
Utricularia fibrosa
Utricularia fibrosa
Utricularia fimbriata
Utricularia flaccida
Utricularia floridana
Utricularia foliosa
Utricularia fulva
Utricularia geminiscapa
Utricularia gibba
Utricularia graminifolia
Utricularia guyanensis
Utricularia hispida
Utricularia inflata
Utricularia inflexa
Utricularia intermedia
Utricularia involvens
Utricularia jamesoniana
Utricularia juncea
Utricularia longeciliata
Utricularia longifolia
Utricularia macrorhiza
Utricularia mannii
Utricularia minor
Utricularia mixta
Utricularia multifida
Utricularia obtusa
Utricularia occidentalis
Utricularia ochroleuca
Utricularia olivacea
Utricularia oliveriana
Utricularia peckii
Utricularia praelonga
Utricularia pumila
Utricularia purpurea
Utricularia pusilla
Utricularia quelchii
Utricularia racemosa
Utricularia radiata
Utricularia reniformis
Utricularia resupinata
Utricularia simulans
Utricularia spp.
Utricularia stellaris
Utricularia steyermarkii
Utricularia striata
Utricularia stygia
Utricularia subulata
Utricularia uliginosa
Utricularia uniflora
Utricularia virgatula
Utricularia vulgaris
Utricularia warburgii
Utricularia welwitschii
Uva-ursi uva-ursi
Uvaria calamistrata
Uvaria chamae
Uvaria grandiflora
Uvaria odorata
Uvaria ovata
Uvaria rufa
Uvaria scabrida
Uvaria scandens
Uvaria sorzogonensis
Uvaria spp.
Uvariopsis tripetala
Uvularia amplexifolia
Uvularia carolina
Uvularia floridana
Uvularia grandiflora
Uvularia nitida
Uvularia perfoliata
Uvularia puberula
Uvularia pudica
Uvularia sessilifolia
Uvularia smithii
Uvularia spp.
Vaccaria hispanica
Vaccaria pyramidata
Vaccaria segetalis
Vaccaria vaccaria
Vaccaria vulgaris
Vaccinium acrobracteatum
Vaccinium alaskaense
Vaccinium alaskense
Vaccinium altomontanum
Vaccinium ambyandrum
Vaccinium amoenum
Vaccinium angustifolium
Vaccinium arboreum
Vaccinium arbuscula
Vaccinium arctostaphylos
Vaccinium arkansanum
Vaccinium ashei
Vaccinium atrococcum
Vaccinium auriculifolium
Vaccinium australe
Vaccinium barandanum
Vaccinium berberidifolium
Vaccinium boreale
Vaccinium borneense
Vaccinium bracteatum
Vaccinium brevipedicellatum
Vaccinium brittonii
Vaccinium bulleyanum
Vaccinium caesariense
Vaccinium caesium
Vaccinium caespitosum
Vaccinium calycinum
Vaccinium canadense
Vaccinium cereum
Vaccinium cespitosum
Vaccinium chunii
Vaccinium ciliatum
Vaccinium coccineum
Vaccinium confertum
Vaccinium consanguineum
Vaccinium constablaei
Vaccinium coriaceum
Vaccinium cornigerum
Vaccinium corymbodendron
Vaccinium corymbosum
Vaccinium crassifolium
Vaccinium crenatum
Vaccinium cruentum
Vaccinium cyclopense
Vaccinium cylindraceum
Vaccinium darrowii
Vaccinium delavayi
Vaccinium deliciosum
Vaccinium dentatum
Vaccinium dependens
Vaccinium dialypetalum
Vaccinium dunalianum
Vaccinium eberhardtii
Vaccinium elliottii
Vaccinium emarginatum
Vaccinium erythrocarpum
Vaccinium exul
Vaccinium floribundum
Vaccinium formosum
Vaccinium fragile
Vaccinium fuscatum
Vaccinium gaultheriifolium
Vaccinium geminiflorum
Vaccinium glaucoalbum
Vaccinium globosum
Vaccinium globulare
Vaccinium griffithianum
Vaccinium henryi
Vaccinium hiepii
Vaccinium hirsutum
Vaccinium hirtum
Vaccinium hooglandii
Vaccinium horizontale
Vaccinium hybr.
Vaccinium kachinense
Vaccinium lamarckii
Vaccinium laurifolium
Vaccinium leucobotrys
Vaccinium lobbii
Vaccinium loranthifolium
Vaccinium lucidum
Vaccinium macrocarpon
Vaccinium madagascariense
Vaccinium mandarinorum
Vaccinium melanocarpum
Vaccinium membranaceum
Vaccinium meridionale
Vaccinium microcarpos
Vaccinium microcarpum
Vaccinium moupinense
Vaccinium mucronatum
Vaccinium myrsinites
Vaccinium myrtifolium
Vaccinium myrtilloides
Vaccinium myrtillus
Vaccinium myrtoides
Vaccinium neglectum
Vaccinium neilgherrense
Vaccinium nigrum
Vaccinium nitidum
Vaccinium nivictum
Vaccinium nummularia
Vaccinium occidentale
Vaccinium oldhamii
Vaccinium oreophilum
Vaccinium ovalifolium
Vaccinium ovatum
Vaccinium oxycoccos
Vaccinium padifolium
Vaccinium pahalae
Vaccinium pallidum
Vaccinium parviflorum
Vaccinium parvifolium
Vaccinium peleanum
Vaccinium petelotii
Vaccinium phillyreoides
Vaccinium pipolyi
Vaccinium praestans
Vaccinium pseudorobustum
Vaccinium pseudotonkinense
Vaccinium puberulum
Vaccinium racemosum
Vaccinium reticulatovenosum
Vaccinium reticulatum
Vaccinium retusum
Vaccinium scoparium
Vaccinium sempervirens
Vaccinium shastense
Vaccinium simulatum
Vaccinium smallii
Vaccinium sparsum
Vaccinium spp.
Vaccinium stamineum
Vaccinium stapfianum
Vaccinium tenellum
Vaccinium tonkinense
Vaccinium triflorum
Vaccinium uliginosum
Vaccinium urceolatum
Vaccinium vacciniaceum
Vaccinium vacillans
Vaccinium varingifolium
Vaccinium virgatum
Vaccinium viride
Vaccinium viscifolium
Vaccinium vitis-idaea
Vaccinium wrightii
Vaccinium x intermedium
Vaccinium x marianum
Vaccinium x pahalae
Vaccinium yakushimense
Vaccinium ×atlanticum
Vaccinium ×carolinianum
Vaccinium ×dobbinii
Vaccinium ×margarettiae
Vaccinium ×marianum
Vaccinium ×nubigenum
Vachellia abyssinica
Vachellia amythethophylla
Vachellia anegadensis
Vachellia arenaria
Vachellia aroma
Vachellia astringens
Vachellia bidwillii
Vachellia bilimekii
Vachellia borleae
Vachellia brandegeeana
Vachellia bravoensis
Vachellia campeachiana
Vachellia caven
Vachellia choriophylla
Vachellia collinsii
Vachellia constricta
Vachellia cornigera
Vachellia davyi
Vachellia densiflora
Vachellia dolichocephala
Vachellia drepanolobium
Vachellia eburnea
Vachellia elatior
Vachellia erioloba
Vachellia etbaica
Vachellia exuvialis
Vachellia farnesiana
Vachellia flava
Vachellia gerrardii
Vachellia grandicornuta
Vachellia gummifera
Vachellia haematoxylon
Vachellia hebeclada
Vachellia hockii
Vachellia horrida
Vachellia insularis
Vachellia jacquemontii
Vachellia karroo
Vachellia kirkii
Vachellia lahai
Vachellia lasiopetala
Vachellia leucophloea
Vachellia luederitzii
Vachellia macracantha
Vachellia nebrownii
Vachellia negrii
Vachellia nilotica
Vachellia oerfota
Vachellia peninsularis
Vachellia pennatula
Vachellia permixta
Vachellia planifrons
Vachellia prasinata
Vachellia reficiens
Vachellia rehmanniana
Vachellia rigidula
Vachellia robusta
Vachellia schaffneri
Vachellia schottii
Vachellia seyal
Vachellia sieberiana
Vachellia sphaerocephala
Vachellia spp.
Vachellia stuhlmanii
Vachellia sutherlandii
Vachellia swazica
Vachellia tenuispina
Vachellia tomentosa
Vachellia tortilis
Vachellia tortuosa
Vachellia vernicosa
Vachellia xanthophloea
Vachellia zanzibarica
Vachellia ×ruthvenii
Vagnera amplexicaulis
Vagnera australis
Vagnera liliacea
Vagnera racemosa
Vagnera sessilifolia
Vagnera stellata
Vagnera trifolia
Vahlodea atropurpurea
Vahlodea flexuosa
Vahlodea latifolia
Vaillantia pedemontana
Valantia hispida
Valantia hypocarpia
Valeriana acutiloba
Valeriana alliariifolia
Valeriana alternifolia
Valeriana amurensis
Valeriana arizonica
Valeriana bridgesii
Valeriana californica
Valeriana capitata
Valeriana celtica
Valeriana chaerophylloides
Valeriana ciliata
Valeriana columbiana
Valeriana coronata
Valeriana dioica
Valeriana dubia
Valeriana edulis
Valeriana fauriei
Valeriana henrici
Valeriana hybr.
Valeriana interrupta
Valeriana jatamansi
Valeriana kilimandscharica
Valeriana montana
Valeriana occidentalis
Valeriana officinalis
Valeriana ovata
Valeriana pauciflora
Valeriana pleurota
Valeriana procera
Valeriana pseudofficinalis
Valeriana puberulenta
Valeriana pubicarpa
Valeriana scandens
Valeriana scouleri
Valeriana septentrionalis
Valeriana sitchensis
Valeriana sorbifolia
Valeriana spp.
Valeriana stolonifera
Valeriana sylvatica
Valeriana texana
Valeriana tuberosa
Valeriana uliginosa
Valeriana wolgensis
Valerianella amarella
Valerianella bushii
Valerianella carinata
Valerianella chenopodiifolia
Valerianella dentata
Valerianella echinata
Valerianella eriocarpa
Valerianella florifera
Valerianella intermedia
Valerianella locusta
Valerianella longiflora
Valerianella nuttallii
Valerianella olitoria
Valerianella ozarkana
Valerianella palmeri
Valerianella patellaria
Valerianella radiata
Valerianella rimosa
Valerianella spp.
Valerianella stenocarpa
Valerianella texana
Valerianella umbilicata
Valerianella woodsiana
Valerianoides cayennensis
Valerianoides jamaicensis
Valerianoides strigosa
Validallium tricoccum
Vallaris solanacea
Vallea stipularis
Vallesia antillana
Vallesia glabra
Vallesia glabra
Vallisneria americana
Vallisneria asiatica
Vallisneria australis
Vallisneria gigantea
Vallisneria nana
Vallisneria natans
Vallisneria neotropicalis
Vallisneria rubra
Vallisneria spiralis
Valota eggersii
Valota insularis
Vanclevea stylosa
Vancouveria brevicula
Vancouveria chrysantha
Vancouveria hexandra
Vancouveria parvifolia
Vancouveria picta
Vancouveria planipetala
Vanda ampullacea
Vanda coerulea
Vanda coerulescens
Vanda curvifolia
Vanda falcata
Vanda hybr.
Vanda sanderiana
Vanda spp.
Vanda tessellata
Vanda tricolor
Vandasina retusa
Vandellia cleistandra
Vandellia diffusa
Vandenboschia boschiana
Vandenboschia cyrtotheca
Vandenboschia davallioides
Vandenboschia draytonianum
Vandenboschia tubiflora
Vandopsis raymundi
Vandopsis raymundii
Vandopsis spp.
Vangueria edulis
Vangueria infausta
Vangueria madagascariensis
Vangueria pygmaea
Vangueria thamnus
Vangueriopsis lanciflora
Vanilla aphylla
Vanilla appendiculata
Vanilla articulata
Vanilla bahiana
Vanilla barbellata
Vanilla bicolor
Vanilla calyculata
Vanilla claviculata
Vanilla columbiana
Vanilla cribbiana
Vanilla cristagallii
Vanilla denticulata
Vanilla dilloniana
Vanilla dressleri
Vanilla dubia
Vanilla dungsii
Vanilla eggersii
Vanilla espondae
Vanilla fimbriata
Vanilla fragrans
Vanilla helleri
Vanilla hostmannii
Vanilla inodora
Vanilla insignis
Vanilla karen-christianae
Vanilla lujae
Vanilla mexicana
Vanilla odorata
Vanilla palmarum
Vanilla parvifolia
Vanilla penicillata
Vanilla phaeantha
Vanilla planifolia
Vanilla poitaei
Vanilla pompona
Vanilla ribeiroi
Vanilla rivasii
Vanilla rojasiana
Vanilla schwackeana
Vanilla spp.
Vanilla sprucei
Vanilla trigonocarpa
Vanilla vanilla
Vanilla x tahitensis
Vantanea parviflora
Vargasiella spp.
Varicellaria kemensis
Varicellaria rhodocarpa
Varilla texana
Varronia angustifolia
Varronia bahamensis
Varronia bellonis
Varronia corymbosa
Varronia curassavica
Varronia cylindristachya
Varronia globosa
Varronia lima
Varronia linnaei
Varronia macrocephala
Varronia polycephala
Varronia rupicola
Varronia schomburgkii
Vasconcellea candicans
Vasconcellea cauliflora
Vasconcellea chilensis
Vasconcellea crassipetala
Vasconcellea glandulosa
Vasconcellea goudotiana
Vasconcellea horovitziana
Vasconcellea longiflora
Vasconcellea microcarpa
Vasconcellea monoica
Vasconcellea omnilingua
Vasconcellea palandensis
Vasconcellea parviflora
Vasconcellea pubescens
Vasconcellea pulchra
