+Crataegomespilus dardarii
Jagera javanica
Jagera pseudorhus
Jagera spp.
Jaltomata contorta
Jaltomata herrerae
Jambosa jambos
Jambosa malaccensis
Jambosa nitida
Jambosa stelechantha
Jambosa stelechanthoides
Jambosa thompsonii
Jamesbrittenia bergae
Jamesbrittenia breviflora
Jamesbrittenia carvalhoi
Jamesbrittenia foliolosa
Jamesbrittenia grandiflora
Jamesbrittenia hybr.
Jamesoniella undulifolia
Janipha manihot
Japewia carrollii
Japewiella carrollii
Japonicalia delphiniifolia
Jarandersonia clemensiae
Jarava chrysophylla
Jarava ichu
Jarava leptostachya
Jarilla caudata
Jarilla chocola
Jarixa ilicicola
Jarixa thelenula
Jasarum steyermarkii
Jasminocereus thouarsii
Jasminum adenophyllum
Jasminum amplexicaule
Jasminum angulare
Jasminum angustifolium
Jasminum attenuatum
Jasminum auriculatum
Jasminum beesianum
Jasminum didymum
Jasminum dispermum
Jasminum elegans
Jasminum lanceolarium
Jasminum laurifolium
Jasminum marianum
Jasminum multipartitum
Jasminum nobile
Jasminum primulinum
Jasminum pubescens
Jasminum simplicifolium
Jasminum sinense
Jasminum spp.
Jasminum subtriplinerve
Jasminum tortuosum
Jasminum undulatum
Jasminum urophyllum
Jasminum x stephanense
Jasonia tuberosa
Jateorhiza miersii
Jatropha aconitifolia
Jatropha cordata
Jatropha elliptica
Jatropha excisa
Jatropha mahafalensis
Jatropha mollissima
Jatropha platyphylla
Jatropha spathula
Jatropha spp.
Jatropha stimulosa
Jatropha texana
Jatropha urens
Jeffersonia dubia
Jejewoodia spp.
Jensenobotrya lossowiana
Joannesia princeps
Jodina rhombifolia
Johannesteijsmannia altifrons
Johannesteijsmannia magnifica
Jovellana sinclairii
Jovellana violacea
Juania australis
Juanulloa mexicana
Jubaeopsis afra
Jubula pensylvanica
Juglans alba
Juglans australis
Juglans elaeopyren
Juglans hindsii
Juglans hirsuta
Juglans honorei
Juglans hybr.
Juglans mollis
Juglans olanchana
Juglans porcina
Juglans pyriformis
Juglans rupestris
Juglans sieboldiana
Juglans sigillata
Juglans soratensis
Juglans spp.
Juglans steyermarkii
Juglans venezuelensis
Juglans x bixbyi
Juglans x hopeiensis
Juglans x intermedia
Juglans ×intermedia
Juglans ×quercifolia
Julbernardia globiflora
Julbernardia paniculata
Julbernardia pellegriniana
Julella sublactea
Julocroton argenteus
Julostylis angustifolia
Jumellea bathiei
Jumellea fragrans
Jumellea gracilipes
Juncellus serotinus
Juncoides arcticum
Juncoides bulbosum
Juncoides carolinae
Juncoides echinatum
Juncoides hyperboreum
Juncoides intermedium
Juncoides nemorosum
Juncoides parviflorum
Juncoides piperi
Juncoides saltuense
Juncoides spicatum
Juncus abjectus
Juncus alatus
Juncus alpinoarticulatus
Juncus alpinus
Juncus arcticus
Juncus aristulatus
Juncus arizonicus
Juncus ater
Juncus badius
Juncus brachystylus
Juncus columbianus
Juncus crassifolius
Juncus decipiens
Juncus edgariae
Juncus exilis
Juncus georgianus
Juncus gerardi
Juncus glomeratus
Juncus gregiflorus
Juncus griscomii
Juncus grisebachii
Juncus holoschoenus
Juncus jonesii
Juncus kansanus
Juncus kraussii
Juncus lescurii
Juncus leucochlamys
Juncus macer
Juncus megaspermus
Juncus microcephalus
Juncus multiflorus
Juncus neomexicanus
Juncus oreganus
Juncus platycephalus
Juncus platyphyllus
Juncus polyanthemus
Juncus polycephalos
Juncus prismatocarpus
Juncus richardsonianus
Juncus rigidus
Juncus salsuginosus
Juncus sarophorus
Juncus setaceus
Juncus setosus
Juncus slwookoorum
Juncus sphaerocarpus
Juncus spp.
Juncus supinus
Juncus usitatus
Junellia ballsii
Junellia crithmifolia
Junellia fasciculata
Junellia hookeriana
Junellia lucanensis
Junellia occulta
Junellia origenes
Jungermannia evansii
Jungermannia exsertifolia
Jungermannia fossombronioides
Jungermannia karl-muelleri
Jungermannia pyriflora
Jungermannia rubra
Jungermannia schusterana
Jungermannia sphaerocarpa
Jungermannia subulata
Jungia spp.
Juniperus alpina
Juniperus angosturana
Juniperus bermudiana
Juniperus blancoi
Juniperus canadensis
Juniperus caucasica
Juniperus cedrosiana
Juniperus cerrosianus
Juniperus comitana
Juniperus convallium
Juniperus davurica
Juniperus deltoides
Juniperus depressa
Juniperus durangensis
Juniperus formosana
Juniperus gambona
Juniperus gigantea
Juniperus gracilior
Juniperus hudsonica
Juniperus hybr.
Juniperus indica
Juniperus jaliscana
Juniperus knightii
Juniperus komarovii
Juniperus lucayana
Juniperus macrocarpa
Juniperus martinezii
Juniperus megalocarpa
Juniperus mexicana
Juniperus monticola
Juniperus morrisonicola
Juniperus mucronata
Juniperus nana
Juniperus navicularis
Juniperus pachyderma
Juniperus pingii
Juniperus poblana
Juniperus procera
Juniperus prostrata
Juniperus przewalskii
Juniperus pyriformis
Juniperus recurva
Juniperus repens
Juniperus saltillensis
Juniperus saltuaria
Juniperus saxicola
Juniperus semiglobosa
Juniperus seravschanica
Juniperus sibirica
Juniperus silicicola
Juniperus spp.
Juniperus standleyi
Juniperus taxifolia
Juniperus texensis
Juniperus thurifera
Juniperus tibetica
Juniperus turkestanica
Juniperus x pfitzeriana
Juniperus x tremolsii
Jurinea alata
Jurinea carduiformis
Jurinea consanguinea
Jurinea derderioides
Jurinea mollis
Jurinea multiflora
Jurinea suffruticosa
Jurtsevia richardsonii
Jussiaea angustifolia
Jussiaea clavata
Jussiaea decurrens
Jussiaea diffusa
Jussiaea leptocarpa
Jussiaea michauxiana
Jussiaea neglecta
Jussiaea octofila
Jussiaea peploides
Jussiaea peruviana
Jussiaea repens
Jussiaea scabra
Jussiaea subacaulis
Jussiaea uruguayensis
Justicia adhatodoides
Justicia androsaemifolia
Justicia assurgens
Justicia aurea
Justicia betonica
Justicia brasiliana
Justicia brunelloides
Justicia calzadillae
Justicia carthaginensis
Justicia caudata
Justicia comata
Justicia cydoniifolia
Justicia echioides
Justicia floribunda
Justicia fulvicoma
Justicia furcata
Justicia gambleana
Justicia gangetica
Justicia gendarussa
Justicia humilis
Justicia insularis
Justicia ladanoides
Justicia mortuifluminis
Justicia nitida
Justicia orchioides
Justicia periplocifolia
Justicia plumbaginifolia
Justicia procumbens
Justicia quinqueangularis
Justicia secunda
Justicia sivadasanii
Justicia spinosa
Justicia spp.
Justicia tweedieana
Justicia ventricosa
Justicia verticillaris
Juttadinteria simpsonii
Kadenicarpus horripilus
Kadenicarpus pseudomacrochele
Kadsura coccinea
Kadsura heteroclita
Kadsura japonica
Kadsura longepedunculata
Kadsura marmorata
Kadua acuminata
Kadua affinis
Kadua axillaris
Kadua cookiana
Kadua cordata
Kadua coriacea
Kadua degeneri
Kadua elatior
Kadua foggiana
Kadua formosa
Kadua fosbergii
Kadua grandis
Kadua haupuensis
Kadua laxiflora
Kadua littoralis
Kadua parvula
Kadua st-johnii
Kadua tryblium
Kaempferia angustifolia
Kaempferia elegans
Kaempferia gilbertii
Kaempferia ovalifolia
Kaempferia pandurata
Kaempferia parviflora
Kaempferia rotundata
Kaempferia sikkimensis
Kaempferia spp.
Kaernefeltia californica
Kaernefeltia merrillii
Kageneckia oblonga
Kalaharia uncinata
Kalanchoe adelae
Kalanchoe alternans
Kalanchoe aromatica
Kalanchoe beharensis
Kalanchoe bentii
Kalanchoe bouvetii
Kalanchoe brachyloba
Kalanchoe bracteata
Kalanchoe brasiliensis
Kalanchoe campanulata
Kalanchoe ceratophylla
Kalanchoe deficiens
Kalanchoe densiflora
Kalanchoe dixoniana
Kalanchoe dyeri
Kalanchoe eriophylla
Kalanchoe glaucescens
Kalanchoe globulifera
Kalanchoe gracilipes
Kalanchoe grandidieri
Kalanchoe grandiflora
Kalanchoe hildebrandtii
Kalanchoe humilis
Kalanchoe lanceolata
Kalanchoe lateritia
Kalanchoe lindmanii
Kalanchoe longiflora
Kalanchoe longifolia
Kalanchoe luciae
Kalanchoe macrochlamys
Kalanchoe manginii
Kalanchoe marnieriana
Kalanchoe millotii
Kalanchoe miniata
Kalanchoe nyikae
Kalanchoe orgyalis
Kalanchoe paniculata
Kalanchoe peltata
Kalanchoe petitiana
Kalanchoe porphyrocalyx
Kalanchoe prittwitzii
Kalanchoe prolifera
Kalanchoe pubescens
Kalanchoe pumila
Kalanchoe quartiniana
Kalanchoe rhombopilosa
Kalanchoe rolandi-bonapartei
Kalanchoe rosei
Kalanchoe rotundifolia
Kalanchoe schimperiana
Kalanchoe schizophylla
Kalanchoe serrata
Kalanchoe sexangularis
Kalanchoe spathulata
Kalanchoe spp.
Kalanchoe streptantha
Kalanchoe suarezensis
Kalanchoe synsepala
Kalanchoe tetraphylla
Kalanchoe thyrsiflora
Kalanchoe tomentosa
Kalanchoe tuberosa
Kalanchoe uniflora
Kalanchoe velutina
Kalanchoe verticillata
Kalanchoe welwitschii
Kalanchoe x felthamensis
Kalanchoe x houghtonii
Kalidium foliatum
Kalimeris mongolica
Kalinia obtusiflora
Kaliphora madagascariensis
Kallstroemia brachystylis
Kallstroemia intermedia
Kallstroemia spp.
Kalmia occidentalis
Kalmia procumbens
Kalmia spp.
Kalmiella hirsuta
Kalopanax pictus
Kalopanax spp.
Kandelia candel
Karatas plumieri
Karomia speciosa
Karomia tettensis
Karroochloa curva
Karroochloa purpurea
Karschia athallina
Karschia inops
Karwinskia calderonii
Karwinskia johnstonii
Karwinskia latifolia
Karwinskia mollis
Karwinskia parvifolia
Karwinskia rzedowskii
Karwinskia subcordata
Karwinskia umbellata
Kaunia lasiophthalma
Kayea assamica
Kayea grandis
Kayea pacifica
Kebirita roudairei
Kedrostis abdallai
Kedrostis africana
Kedrostis bennettii
Kedrostis crassirostrata
Kedrostis foetidissima
Kedrostis leloja
Kedrostis nana
Keerlia bellidifolia
Keerlia effusa
Keerlia skirrhobasis
Keetia hispida
Kefersteinia tolimensis
Kegeliella spp.
Kellochloa brachyantha
Kellochloa verrucosa
Kengyilia alatavica
Kengyilia batalinii
Kengyilia gobicola
Kengyilia grandiglumis
Kengyilia hirsuta
Kengyilia kaschgarica
Kengyilia kokonorica
Kengyilia laxiflora
Kengyilia melanthera
Kengyilia mutica
Kengyilia pulcherrima
Kengyilia rigidula
Kengyilia stenachyra
Kengyilia tahelacana
Kengyilia thoroldiana
Kengyilia zhaosuensis
Kennedia beckxiana
Kennedia carinata
Kennedia coccinea
Kennedia eximia
Kennedia glabrata
Kennedia macrophylla
Kennedia microphylla
Kennedia procurrens
Kennedia prorepens
Kennedia retrorsa
Kennedia spp.
Kennedia stirlingii
Kentrophyta montana
Kermadecia elliptica
Kerriodoxa elegans
Kerriodoxa spp.
Kerstingiella geocarpa
Keteleeria davidiana
Keteleeria fortunei
Kewa salsoloides
Keysseria lavandula
Khadia acutipetala
Khaya grandifoliola
Khaya ivorensis
Khaya madagascariensis
Kibatalia maingayi
Kibatalia spp.
Kielmeyera coriacea
Kigelia pinnata
Kiggelaria africana
Kiliasia athallina
Kiliasia philippea
Kimnachia ramulosa
Kindbergia brittoniae
Kingia australis
Kingiodendron pinnatum
Kionophyton spp.
Kirengeshoma palmata
Kirkia acuminata
Kirkia wilmsii
Kirschsteiniothelia aethiops
Kirschsteiniothelia maritima
Kissenia arabica
Kissenia capensis
Kitagawia baicalensis
Kitaibela vitifolia
Klaprothia fasciculata
Klasea cerinthifolia
Klasea erucifolia
Kleinia anteuphorbium
Kleinia cephalophora
Kleinia fulgens
Kleinia glandulosa
Kleinia grandiflora
Kleinia petraea
Kleinia picticaulis
Kleinia ruderalis
Kleinia semperviva
Knautia illyrica
Knautia integrifolia
Knautia kitaibelii
Knautia macedonica
Knautia orientalis
Kneiffia allenii
Kneiffia arenicola
Kneiffia brevistipata
Kneiffia fruticosa
Kneiffia glauca
Kneiffia hybrida
Kneiffia latifolia
Kneiffia linearis
Kneiffia linifolia
Kneiffia longipedicellata
Kneiffia perennis
Kneiffia pratensis
Kneiffia pumila
Kneiffia riparia
Kneiffia semiglandulosa
Kneiffia subglobosa
Kneiffia sumstinei
Kneiffia tetragona
Knema angustifolia
Knema conferta
Knema furfuracea
Knema glomerata
Knema hookeriana
Knema rigidifolia
Knightia excelsa
Kniphofia caulescens
Kniphofia ensifolia
Kniphofia foliosa
Kniphofia galpinii
Kniphofia gracilis
Kniphofia hybr.
Kniphofia laxiflora
Kniphofia macowanii
Kniphofia nelsonii
Kniphofia northiae
Kniphofia pauciflora
Kniphofia rooperi
Kniphofia spp.
Kniphofia triangularis
Kniphofia tuckii
Knorringia sibirica
Knoxia corymbosa
Knoxia valerianoides
Koanophyllon celtidifolia
Koanophyllon solidaginoides
Koanophyllon tinctorium
Kobresia bellardii
Kobresia bipartita
Kobresia elachycarpa
Kobresia hyperborea
Kobresia macrocarpa
Kobresia schoenoides
Kochia alata
Kochia aphylla
Kochia atriplicifolia
Kochia brevifolia
Kochia erioclada
Kochia georgei
Kochia hirsuta
Kochia hyssopifolia
Kochia iranica
Kochia pyramidata
Kochia sedifolia
Kochia sieversiana
Kochia trichophila
Kochia trichophylla
Kochia vestita
Koeleria albescens
Koeleria altaica
Koeleria antarctica
Koeleria atroviolacea
Koeleria brevis
Koeleria cairnesiana
Koeleria capensis
Koeleria caucasica
Koeleria caudata
Koeleria cristata
Koeleria eriostachya
Koeleria gerardii
Koeleria glauca
Koeleria grandis
Koeleria hirsuta
Koeleria kurtzii
Koeleria litvinowii
Koeleria luerssenii
Koeleria nitidula
Koeleria permollis
Koeleria phleoides
Koeleria polonica
Koeleria splendens
Koeleria spp.
Koeleria tuberosa
Koeleria yukonensis
Koellensteinia spp.
Koellia albescens
Koellia aristata
Koellia beadlei
Koellia clinopodioides
Koellia curvipes
Koellia dubia
Koellia flexuosa
Koellia hugeri
Koellia hyssopifolia
Koellia incana
Koellia leptodon
Koellia montana
Koellia multiflora
Koellia mutica
Koellia nuda
Koellia pauciflora
Koellia pilosa
Koellia pycnanthemoides
Koellia verticillata
Koellia virginiana
Koelreuteria apiculata
Koelreuteria formosana
Koelreuteria spp.
Koelreuteria vitiensis
Koenigia alaskana
Koenigia alpina
Koenigia campanulata
Koenigia coriaria
Koenigia divaricata
Koenigia forrestii
Koenigia lichiangensis
Koenigia mollis
Koenigia polystachya
Koenigia songarica
Koenigia tortuosa
Koenigia weyrichii
Koenigia x fennica
Koerberia sonomensis
Koerberiella wimmeriana
Kohautia aspera
Kohleria amabilis
Kohleria eriantha
Kohleria hirsuta
Kohleria spicata
Kohlrauschia velutina
Kokia rockii
Kokoona littoralis
Kokoona reflexa
Koniga maritima
Kontumia heterophylla
Koompassia excelsa
Koompassia malaccensis
Koordersiodendron pinnatum
Kopsia arborea
Kopsia carolinensis
Kopsia flavida
Kopsia fruticosa
Kopsiopsis strobilacea
Korthalsella remyi
Korthalsia spp.
Korycarpus arundinaceus
Kosteletzkya adoensis
Kosteletzkya althaeifolia
Kosteletzkya pentasperma
Kosteletzkya smilacifolia
Kosteletzkya tubiflora
Kostermansia malayana
Kotschya aeschynomenoides
Kotschya capitulifera
Kotschya lutea
Kotschya micrantha
Kotschya ochreata
Kotschya scaberrima
Kotschya speciosa
Kotschya strigosa
Kotschya strobilantha
Kotschya thymodora
Koyamacalia auriculata
Kozlovia longiloba
Krameria argentea
Krameria bicolor
Krameria glandulosa
Krameria imparata
Krameria lappacea
Krameria parvifolia
Krameria secundiflora
Krameria spathulata
Krascheninnikovia eversmanniana
Krascheninnikovia spp.
Kraunhia floribunda
Kraunhia frutescens
Kraunhia macrostachya
Kraussia floribunda
Kreodanthus spp.
Krigia amplexicaulis
Krigia gracilis
Krigia oppositifolia
Kroenleinia grusonii
Krubera peregrina
Kruhsea streptopoides
Krynitzkia crassisepala
Krynitzkia jamesii
Krynitzkia utahensis
Kuhlhasseltia spp.
Kuhnia chlorolepis
Kuhnia glutinosa
Kuhnia hitchcockii
Kuhnia leptophylla
Kuhnia microphylla
Kuhnia mosieri
Kuhnia rosemarinifolia
Kuhnia rosmarinifolia
Kuhnia shaffneri
Kuhnistera adenopoda
Kuhnistera pinnata
Kuhnistera truncata
Kummerowia spp.
Kundmannia sicula
Kunzea micrantha
Kunzea muelleri
Kunzea parvifolia
Kunzea pauciflora
Kunzea recurva
Kunzea spicata
Kurzia makinoana
Kurzia setacea
Kydia calycina
Kydia jujubifolia
Kyllinga hyalina
Kyllinga peruviana
Kyllinga pungens
Kyllinga sesquiflora
Kyllinga tenuifolia
Labichea lanceolata
Labichea punctata
Labisia pumila
Lablab leucocarpos
Lablab niger
Lablab vulgaris
Labordia baillonii
Labordia decurrens
Labordia glabra
Labordia hymenopoda
Labordia lorenceana
Labordia mauiensis
Labordia membranacea
Labordia molokaiana
Labordia nelsonii
Labordia nervosa
Labordia olympiana
Labordia pallida
Labordia pedunculata
Labordia waialealae
Labordia wawrana
Labramia bojeri
Laburnum spp.
Laburnum x watereri
Lacaena spp.
Lacandonia schismatica
Laccospadix australasica
Laccosperma secundiflorum
Lachemilla orbiculata
Lachemilla pectinata
Lachenalia aloides
Lachenalia arbuthnotiae
Lachenalia bachmannii
Lachenalia bulbifera
Lachenalia capensis
Lachenalia contaminata
Lachenalia corymbosa
Lachenalia elegans
Lachenalia fistulosa
Lachenalia gillettii
Lachenalia hirta
Lachenalia juncifolia
Lachenalia kliprandensis
Lachenalia latifolia
Lachenalia leomontana
Lachenalia liliflora
Lachenalia mathewsii
Lachenalia mediana
Lachenalia moniliformis
Lachenalia muirii
Lachenalia mutabilis
Lachenalia namaquensis
Lachenalia namibiensis
Lachenalia orchioides
Lachenalia orthopetala
Lachenalia pallida
Lachenalia peersii
Lachenalia pusilla
Lachenalia pustulata
Lachenalia rubida
Lachenalia salteri
Lachenalia splendida
Lachenalia spp.
Lachenalia trichophylla
Lachenalia unicolor
Lachenalia unifolia
Lachenalia viridiflora
Lachenalia zeyheri
Lachesiodendron viridiflorum
Lachnagrostis adamsonii
Lachnagrostis billardierei
Lachnagrostis robusta
Lachnanthes tinctoria
Lachnanthes tinctorium
Lachnocaulon eciliatum
Lachnocaulon floridanum
Lachnocaulon glabrum
Lachnocaulon spp.
Lachnophyllum gossypinum
Lachnostachys coolgardiensis
Lachnostoma arizonicum
Lacinaria acidota
Lacinaria aspera
Lacinaria boykinii
Lacinaria chapmanii
Lacinaria chlorolepis
Lacinaria cylindracea
Lacinaria elegans
Lacinaria elegantula
Lacinaria flabellata
Lacinaria garberi
Lacinaria gracilis
Lacinaria graminifolia
Lacinaria helleri
Lacinaria lancifolia
Lacinaria laxa
Lacinaria ligulistylis
Lacinaria microcephala
Lacinaria nashii
Lacinaria pauciflora
Lacinaria pilosa
Lacinaria pilosa
Lacinaria punctata
Lacinaria pycnostachya
Lacinaria regimontis
Lacinaria ruthii
Lacinaria scariosa
Lacinaria secunda
Lacinaria shortii
Lacinaria smallii
Lacinaria spicata
Lacinaria squarrosa
Lacinaria tenuifolia
Lacinaria tracyi
Lacistema aggregatum
Lacmellea aculeata
Lacmellea arborescens
Lacmellea edulis
Lacmellea floribunda
Lacmellea panamensis
Lacmellea speciosa
Lacmellea utilis
Lactoris fernandeziana
Lactuca acanthifolia
Lactuca aculeata
Lactuca adenophora
Lactuca alaica
Lactuca alpestris
Lactuca altaica
Lactuca aurea
Lactuca azerbaijanica
Lactuca bourgaei
Lactuca campestris
Lactuca dissecta
Lactuca dolichophylla
Lactuca dregeana
Lactuca formosana
Lactuca georgica
Lactuca glauciifolia
Lactuca homblei
Lactuca hybr.
Lactuca inermis
Lactuca intricata
Lactuca intybacea
Lactuca longidentata
Lactuca macrophylla
Lactuca orientalis
Lactuca perennis
Lactuca plumieri
Lactuca quercina
Lactuca racemosa
Lactuca raddeana
Lactuca reviersii
Lactuca rosularis
Lactuca sagittifolia
Lactuca scariola
Lactuca scarioloides
Lactuca sibirica
Lactuca singularis
Lactuca spinidens
Lactuca spp.
Lactuca steelei
Lactuca stolonifera
Lactuca tenerrima
Lactuca tetrantha
Lactuca triangulata
Lactuca tuberosa
Lactuca undulata
Lactuca villosa
Lactuca viminea
Lactuca watsoniana
Lactuca winkleri
Lactuca ×morssii
Lacunaria jenmanii
Ladeania lanceolata
Ladenbergia macrocarpa
Ladenbergia pavonii
Laelia albida
Laelia cinnabarina
Laelia harpophylla
Laelia hybr.
Laelia jongheana
Laelia lobata
Laeliopsis domingensis
Laennecia gnaphalioides
Laeviomyces pertusariicola
Lafoensia glyptocarpa
Lafoensia nummulariifolia
Lafoensia pacari
Lafoensia punicifolia
Lafoensia spp.
Lafoensia vandelliana
Lagarosiphon cordofanus
Lagarosiphon muscoides
Lagarosiphon spp.
Lagarosiphon verticillifolius
Lagarostrobos colensoi
Lagarostrobos franklinii
Lagenandra gomezii
Lagenandra toxicaria
Lagenaria abyssinica
Lagenaria breviflora
Lagenaria leucantha
Lagenaria rufa
Lagenaria sphaerica
Lagenaria spp.
Lagenaria vulgaris
Lagenifera erici
Lagenifera helenae
Lagenifera maviensis
Lagenocarpus portoricensis
Lagenophora viridis
Lagerstroemia archeriana
Lagerstroemia duperreana
Lagerstroemia fauriei
Lagerstroemia floribunda
Lagerstroemia hirsuta
Lagerstroemia hybr.
Lagerstroemia limii
Lagerstroemia loudonii
Lagerstroemia microcarpa
Lagerstroemia parviflora
Lagerstroemia piriformis
Lagerstroemia siamica
Lagerstroemia spp.
Lagerstroemia subcostata
Lagerstroemia tomentosa
Lagerstroemia villosa
Lagerstroemia x amabilis
Lagerstroemia x egolfii
Lagetta lintearia
Lagochilus inebrians
Lagoecia cuminoides
Lagophylla congesta
Lagophylla diabolensis
Lagophylla scabrella
Lagotis kunawurensis
Lagotis stelleri
Lagurus cylindricus
Lahmia fueistingii
Lakshmia venusta
Lallemantia canescens
Lallemantia iberica
Lallemantia royleana
Lallemantia spp.
Lamarckia tenella
Lambertia formosa
Lamium dissectum
Lamium moluccellaefolium
Lamium moschatum
Lamium spp.
Lampranthus amoenus
Lampranthus aureus
Lampranthus bicolor
Lampranthus blandus
Lampranthus conspicuus
Lampranthus emarginatus
Lampranthus falcatus
Lampranthus glaucoides
Lampranthus glaucus
Lampranthus haworthii
Lampranthus pocockiae
Lampranthus productus
Lampranthus spectabilis
Lampranthus vanputtenii
Lampranthus variabilis
Lamprolobium fruticosum
Lanaria lanata
Landolphia droogmansiana
Landolphia dulcis
Landolphia hirsuta
Landolphia klainii
Landolphia parvifolia
Landolphia senegalensis
Landolphia spp.
Landolphia stolzii
Langloisia flaviflora
Langloisia lanata
Langloisia matthewsii
Langloisia punctata
Langloisia schottii
Languas galanga
Languas officinarum
Languas speciosa
Lankesterella spp.
Lannea coromandelica
Lannea edulis
Lannea microcarpa
Lanonia dasyantha
Lanonia gracilis
Lanonia poilanei
Lansium breviracemosum
Lansium membranaceum
Lantana alba
Lantana arida
Lantana bahamensis
Lantana camara aggr.
Lantana cujabensis
Lantana frutilla
Lantana glandulosissima
Lantana hirta
Lantana hispida
Lantana horrida
Lantana indica
Lantana macropoda
Lantana micrantha
Lantana microcephala
Lantana microphylla
Lantana nivea
Lantana notha
Lantana ovatifolia
Lantana scabiosiflora
Lantana scabrida
Lantana scorta
Lantana sellowiana
Lantana spp.
Lantana tiliifolia
Lantana ukambensis
Lanxangia tsaoko
Laothoe angustifolia
Laothoe parviflora
Laothoe pomeridiana
Laothoe purpurea
Lapageria rosea
Lapeirousia corymbosa
Lapeirousia cruenta
Lapeirousia jacquinii
Lapeirousia laxa
Lapeirousia pyramidalis
Lapeirousia spp.
Laphamia cernua
Laphamia cochisensis
Laphamia congesta
Laphamia dissecta
Laphamia fastigiata
Laphamia gilensis
Laphamia halimifolia
Laphamia intricata
Laphamia inyoensis
Laphamia megalocephala
Laphamia palmeri
Laphamia rotundata
Laphamia rupestris
Laphamia saxicola
Laphamia stansburii
Laphamia stansburyi
Laphamia staurophylla
Laphamia villosa
Lapidaria margaretae
Lapiedra martinezii
Lapithea boykinii
Lapithea capitata
Lapithea gentianoides
Laplacea intermedia
Laplacea portoricensis
Laportea bulbifera
Laportea cuspidata
Laportea spp.
Lappa major
Lappa minor
Lappula americana
Lappula arida
Lappula barbata
Lappula deflexa
Lappula diffusa
Lappula diploloma
Lappula echinata
Lappula erecta
Lappula floribunda
Lappula heteracantha
Lappula hispida
Lappula lappula
Lappula myosotis
Lappula patula
Lappula redowskii
Lappula semiglabra
Lappula spp.
Lappula texana
Lappula virginiana
Lapsana apogonoides
Lardizabala funaria
Larix alaskensis
Larix czekanowskii
Larix griffithii
Larix kongboensis
Larix leptolepis
Larix mastersiana
Larix potaninii
Larix spp.
Larix x marschlinsi
Larrea cuneifolia
Larrea divaricata
Larrea glutinosa
Larrea mexicana
Larrea tridentata
Lasallea adnata
Lasallea caroliniana
Lasallea concolor
Lasallea ericoides
Lasallea falcata
Lasallea grandiflora
Lasallea novae-angliae
Lasallea oblongifolia
Lasallea patens
Lasallea sericea
Lasallea walteri
Lasallea ×amethystina
Laser trilobum
Laserpitium latifolium
Laserpitium siler
Lasia concinna
Lasia spinosa
Lasiacis harrisii
Lasiacis oaxacensis
Lasiacis patentiflora
Lasiagrostis caragana
Lasianthera africana
Lasianthus biermannii
Lasianthus chinensis
Lasianthus cyanocarpus
Lasianthus fordii
Lasianthus japonicus
Lasianthus moralesii
Lasianthus plagiophyllus
Lasianthus satsumensis
Lasianthus spp.
Lasimorpha senegalensis
Lasiochloa echinata
Lasiochloa longifolia
Lasiococcus dumosus
Lasiococcus mosieri
Lasiococcus orocola
Lasiospermum radiatum
Lasiurus scindicus
Lasjia claudiensis
Lasjia erecta
Lasjia grandis
Lasjia hildebrandii
Lasjia whelanii
Lastarriaea chilensis
Lasthenia chrysostoma
Lasthenia macrantha
Lastrea augescens
Lastrea globulifera
Lastrea limbosperma
Lastrea oregana
Lastrea phegopteris
Latania loddigesii
Latania lontaroides
Latania spp.
Latania verschaffeltii
Lathraea clandestina
Lathyrus alefeldii
Lathyrus alpestris
Lathyrus amphicarpos
Lathyrus arizonicus
Lathyrus articulatus
Lathyrus aureus
Lathyrus basalticus
Lathyrus bauhini
Lathyrus belinensis
Lathyrus blepharicarpus
Lathyrus boissieri
Lathyrus bolanderi
Lathyrus bungei
Lathyrus canescens
Lathyrus cassius
Lathyrus chrysanthus
Lathyrus cilicicus
Lathyrus ciliolatus
Lathyrus cirrhosus
Lathyrus crassipes
Lathyrus cusickii
Lathyrus cyaneus
Lathyrus davidii
Lathyrus digitatus
Lathyrus emodi
Lathyrus erectus
Lathyrus filiformis
Lathyrus gloeospermus
Lathyrus grandiflorus
Lathyrus heterophyllus
Lathyrus hierosolymitanus
Lathyrus hirticarpus
Lathyrus humilis
Lathyrus hygrophilus
Lathyrus incanus
Lathyrus incurvus
Lathyrus kilimandsharicus
Lathyrus komarovii
Lathyrus laetiflorus
Lathyrus laevigatus
Lathyrus lanceolatus
Lathyrus laxiflorus
Lathyrus leucanthus
Lathyrus linearis
Lathyrus lycius
Lathyrus macropus
Lathyrus marmoratus
Lathyrus miniatus
Lathyrus mulkak
Lathyrus nervosus
Lathyrus neurolobus
Lathyrus nigrivalvis
Lathyrus numidicus
Lathyrus nuttallii
Lathyrus occidentalis
Lathyrus ochraceus
Lathyrus ochropetalus
Lathyrus oreophilus
Lathyrus ornatus
Lathyrus pallescens
Lathyrus pancicii
Lathyrus pannonicus
Lathyrus parviflorus
Lathyrus parvifolius
Lathyrus peckii
Lathyrus pisiformis
Lathyrus puberulus
Lathyrus pubescens
Lathyrus pulcher
Lathyrus quercetorum
Lathyrus quinquenervius
Lathyrus roseus
Lathyrus rotundifolius
Lathyrus saxatilis
Lathyrus schaffneri
Lathyrus setifolius
Lathyrus spathulatus
Lathyrus spp.
Lathyrus stenophyllus
Lathyrus stipulaceus
Lathyrus strictus
Lathyrus subandinus
Lathyrus szowitsii
Lathyrus trachycarpus
Lathyrus undulatus
